AUDIT declarations=18279 symbols=4222
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80060904.c:126
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80060904.c:127
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800614A8.c:316
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800614A8.c:721
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800685A4.c:23
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800685A4.c:24
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8006B21C.c:68
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8006D548.c:80
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80074864.c:58
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800781E8.c:20
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007B540.c:49
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007B540.c:54
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007B540.c:55
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007B828.c:74
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007B828.c:79
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007B828.c:80
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007BA3C.c:64
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007BA3C.c:69
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007BA3C.c:70
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007BD40.c:73
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007BD40.c:81
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007BD40.c:82
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007BD40.c:83
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007D4D8.c:55
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8007D4D8.c:56
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80086218.c:32
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80088060.c:56
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80088060.c:57
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80088060.c:58
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80088588.c:28
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800886D8.c:37
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80088A04.c:53
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80088A04.c:54
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800898E0.c:46
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800898E0.c:50
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80089A34.c:109
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80089A34.c:110
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80089A34.c:74
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80089A34.c:75
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8008A808.c:35
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8008ABD4.c:109
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8008F224.c:116
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800A1D4C.c:14
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800A1DA0.c:44
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800A1E94.c:14
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800A2B04.c:27
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800A2F7C.c:13
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AA94C.c:19
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AA94C.c:29
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AA94C.c:40
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AAB90.c:29
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AAB90.c:40
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AAB90.c:48
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AAB90.c:51
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800AAB90.c:54
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800C9D68.c:44
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800CFF04.c:27
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800D4100.c:34
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800DE4D8.c:27
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800DE4D8.c:37
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E05BC.c:11
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E05BC.c:13
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E4918.c:11
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E4954.c:7
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E4980.c:19
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E4980.c:20
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E4A50.c:11
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E4A50.c:5
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E5000.c:6
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_800E8524.c:23
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80128754.c:14
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014A378.c:88
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014A378.c:92
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014A6BC.c:29
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014A6BC.c:29
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014CCB0.c:55
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014CCB0.c:56
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014D100.c:106
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014D100.c:80
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8014D100.c:81
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80152530.c:49
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80152530.c:50
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80152530.c:51
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80152A88.c:36
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801535D8.c:78
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80153898.c:7
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801547CC.c:61
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801547CC.c:70
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80154B6C.c:41
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80154B6C.c:43
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80154B6C.c:56
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80154B6C.c:58
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80155158.c:40
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80155158.c:47
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80155158.c:54
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017718C.c:19
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017E1E4.c:18
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017E1E4.c:19
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017E1E4.c:22
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017E1E4.c:24
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017E734.c:15
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017E734.c:18
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017EB4C.c:72
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017EB4C.c:75
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017F084.c:29
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017F3B4.c:61
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017F3B4.c:64
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8017F87C.c:66
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80180ED8.c:96
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801810A0.c:153
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80181530.c:25
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80181A00.c:64
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80181A00.c:66
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80181F5C.c:15
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801820B0.c:66
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801820B0.c:72
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80182514.c:51
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80182514.c:52
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018284C.c:37
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80182C68.c:56
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80182C68.c:71
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018322C.c:29
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801835F4.c:67
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801835F4.c:68
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80183A68.c:62
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80183A68.c:63
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80183A68.c:72
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018437C.c:93
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018437C.c:95
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80186C88.c:20
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80186C88.c:41
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80186D74.c:24
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80186E10.c:26
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80186F70.c:20
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80186F70.c:35
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80187488.c:35
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801875FC.c:36
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018C6EC.c:18
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018C79C.c:17
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018C84C.c:16
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018C8FC.c:19
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018CEC0.c:22
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018EFB0.c:8
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018F014.c:10
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018F014.c:11
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8018F014.c:12
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80190E60.c:10
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80190E60.c:11
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80190E60.c:12
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019120C.c:37
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019197C.c:69
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801926EC.c:44
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801926EC.c:45
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801926EC.c:46
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:102
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:103
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:104
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:106
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:107
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:108
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:85
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:86
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:87
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801929A4.c:88
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80192F54.c:73
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80192F54.c:74
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80192F54.c:75
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:106
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:107
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:108
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:110
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:125
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:126
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:127
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:129
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:130
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801931C4.c:131
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80193D64.c:31
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80193E1C.c:31
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801991E0.c:28
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80199428.c:61
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80199B84.c:44
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_80199F10.c:65
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A3E0.c:73
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A3E0.c:74
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A3E0.c:75
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A3E0.c:77
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A3E0.c:79
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A5DC.c:44
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A5DC.c:45
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A5DC.c:46
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A5DC.c:48
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A8C4.c:75
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A8C4.c:76
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A8C4.c:77
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A8C4.c:79
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019A8C4.c:81
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019AAF0.c:50
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019AAF0.c:53
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019AAF0.c:56
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019AAF0.c:58
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019BFA0.c:37
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019BFA0.c:43
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D030.c:103
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D030.c:105
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D030.c:107
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D030.c:81
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D030.c:90
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D030.c:94
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D030.c:98
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019D714.c:87
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:100
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:101
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:109
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:110
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:111
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:117
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:118
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:88
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E0B0.c:99
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E5E4.c:65
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E5E4.c:66
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E8C8.c:114
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E8C8.c:79
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E8C8.c:91
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019E8C8.c:92
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019F508.c:16
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019F508.c:21
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_8019FF5C.c:49
PROPOSED_CALL name=fn_800FBFB0 site=src/game/game_fn_801A00B8.c:59
SYMBOL rank=6 name=fn_8011F114 declarations=107 declaring_tus=107 blast_radius_tus=3 confidence=low
VARIANT name=fn_8011F114 declaration="void fn_8011F114()" declarations=104 declaring_tus=104 call_sites=126
VARIANT name=fn_8011F114 declaration="void fn_8011F114(Vec3*, void*)" declarations=2 declaring_tus=2 call_sites=2
VARIANT name=fn_8011F114 declaration="void fn_8011F114(void*, void*)" declarations=1 declaring_tus=1 call_sites=1
DISAGREEING_TU name=fn_8011F114 path=src/game/game_fn_8018437C.c
DISAGREEING_TU name=fn_8011F114 path=src/game/game_fn_80197910.c
DISAGREEING_TU name=fn_8011F114 path=src/game/game_fn_8019FAB8.c
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80006B38.c:98
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8000AEB4.c:39
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8000BC40.c:54
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80013F88.c:46
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002A754.c:30
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002C160.c:113
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002C160.c:136
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002C160.c:70
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002C4BC.c:71
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002C4BC.c:96
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002EA68.c:225
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002F428.c:128
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8002FAE8.c:449
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80033970.c:162
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8003565C.c:54
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8003565C.c:69
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80036374.c:65
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80036374.c:84
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800365C8.c:141
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800365C8.c:99
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80036A1C.c:72
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80054D14.c:26
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80054DF4.c:27
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80054ED8.c:75
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80054ED8.c:84
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80058834.c:112
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80058834.c:82
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8005BBB4.c:22
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8005EC6C.c:79
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8005EF94.c:109
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8005F8D0.c:89
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8005FF94.c:72
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800601FC.c:120
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800601FC.c:121
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8006053C.c:53
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80060904.c:105
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80060F9C.c:90
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800614A8.c:268
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800614A8.c:550
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800614A8.c:556
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800614A8.c:615
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800614A8.c:621
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80066754.c:35
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80066A0C.c:26
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80066AEC.c:23
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80067180.c:63
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80068290.c:39
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80068870.c:33
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80068AAC.c:147
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80068AAC.c:78
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8006E754.c:84
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8006E754.c:92
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8006EDA0.c:50
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800741E8.c:52
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80074580.c:48
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80074580.c:50
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800746CC.c:41
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80078500.c:32
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800790C0.c:26
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8007930C.c:49
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80079D24.c:70
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80079D24.c:90
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8007BD40.c:58
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8007D4D8.c:66
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008A5B8.c:40
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008A808.c:43
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008A96C.c:75
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008A96C.c:84
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008AF24.c:34
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008C7F8.c:50
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008CEF0.c:48
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008D4B4.c:35
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008D9F4.c:37
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008D9F4.c:49
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008DD78.c:54
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008E88C.c:43
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8008ED9C.c:43
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800902D0.c:35
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8009050C.c:29
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80091124.c:50
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80093F6C.c:59
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80094DD0.c:39
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_80096208.c:38
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_8009A2B8.c:31
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A0140.c:81
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A0140.c:96
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A0324.c:59
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A0324.c:69
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A0CC0.c:68
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A1278.c:84
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A16AC.c:31
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A1724.c:45
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A24A4.c:41
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A33A8.c:19
PROPOSED_CALL name=fn_8011F114 site=src/game/game_fn_800A36F4.c:29
